ae_id,speaker,start_time,end_time,sentence,source,targets
IS1000d.A.argumentstructs.Rutger.20,A,1286.26,1289.58,"But th is there any there's no actual innovation in that at all, it's just a straight-out remote control.",IS1000d.C.argumentstructs.Rutger.11,"IS1000d.D.argumentstructs.Rutger.19, IS1000d.B.argumentstructs.Rutger.10"
IS1000d.D.argumentstructs.Rutger.19,D,1288.47,1289.92,"Yeah, yeah. Yeah.",IS1000d.A.argumentstructs.Rutger.20,NONE
IS1000d.B.argumentstructs.Rutger.10,B,1289.97,1293.37,Mm-hmm. Mm-hmm. The only innova innovation is the shape.,IS1000d.A.argumentstructs.Rutger.20,"IS1000d.C.argumentstructs.Rutger.13, IS1000d.A.argumentstructs.Rutger.21, IS1000d.A.argumentstructs.Rutger.22"
IS1000d.C.argumentstructs.Rutger.13,C,1290.32,1290.76,Yeah.,IS1000d.B.argumentstructs.Rutger.10,NONE
IS1000d.A.argumentstructs.Rutger.21,A,1291.33,1291.58,Okay.,IS1000d.B.argumentstructs.Rutger.10,NONE
IS1000d.D.argumentstructs.54,D,1293.75,1298.65,Say about that. Yeah.,NONE,NONE
IS1000d.A.argumentstructs.Rutger.22,A,1294.86,1302.33,"Okay. So there's no  this uh look and feel thing, though that's not a technological innovation. So I'd be up for seven for innovation.",IS1000d.B.argumentstructs.Rutger.10,IS1000d.C.argumentstructs.Rutger.14
IS1000d.C.argumentstructs.53,C,1295.49,1295.49,.,NONE,NONE
IS1000d.C.argumentstructs.Rutger.14,C,1298.07,1300.11,Yeah. You're right.,IS1000d.A.argumentstructs.Rutger.22,NONE
IS1000d.C.argumentstructs.Rutger.15,C,1301.05,1316.24,"Yeah. And the  And the second one is really uh state of the art, uh in terms of innovation.",NONE,"IS1000d.C.argumentstructs.Rutger.16, IS1000d.D.argumentstructs.Rutger.23, IS1000d.B.argumentstructs.Rutger.11, IS1000d.C.argumentstructs.Rutger.17, IS1000d.C.argumentstructs.Rutger.19"
IS1000d.D.argumentstructs.Rutger.23,D,1312.44,1326.72,"Yep. Yeah, it gives it",IS1000d.C.argumentstructs.Rutger.15,NONE
IS1000d.B.argumentstructs.42,B,1316.1,1316.15,Mm.,NONE,NONE
IS1000d.C.argumentstructs.Rutger.16,C,1316.24,1325.77,"And um with many more functionalities, and can open and close the the bottom part.",IS1000d.C.argumentstructs.Rutger.15,NONE
IS1000d.B.argumentstructs.Rutger.11,B,1325.94,1333.52,Yes. A and the L_C_D_ screen is  That's that's that's well it's quite innovative.,IS1000d.C.argumentstructs.Rutger.15,NONE
IS1000d.C.argumentstructs.Rutger.17,C,1328.93,1339.17,Yeah. And all the scrolling uh buttons and menu and pro programmable device behind this,IS1000d.C.argumentstructs.Rutger.15,NONE
IS1000d.B.argumentstructs.43,B,1339.14,1339.34,Mm.,NONE,NONE
IS1000d.C.argumentstructs.54,C,1339.17,1339.17,.,NONE,NONE
IS1000d.C.argumentstructs.Rutger.19,C,1340.39,1344.83,Uh could put it at one or two I would say. Personally.,IS1000d.C.argumentstructs.Rutger.15,"IS1000d.A.argumentstructs.Rutger.25, IS1000d.B.argumentstructs.Rutger.12, IS1000d.D.argumentstructs.Rutger.24, IS1000d.A.argumentstructs.Rutger.26, IS1000d.A.argumentstructs.Rutger.34"
IS1000d.A.argumentstructs.Rutger.25,A,1343.72,1344.11,Okay.,IS1000d.C.argumentstructs.Rutger.19,NONE
IS1000d.B.argumentstructs.Rutger.12,B,1343.77,1345.89,Yeah. Mm. Mm. Mm. Mm.,IS1000d.C.argumentstructs.Rutger.19,NONE
IS1000d.D.argumentstructs.Rutger.24,D,1344.97,1345.36,Yep,IS1000d.C.argumentstructs.Rutger.19,NONE
IS1000d.D.argumentstructs.55,D,1345.36,1345.36,.,NONE,NONE
IS1000d.A.argumentstructs.Rutger.26,A,1346.82,1348.83,"So what is it, what are the innovations with this ?",IS1000d.C.argumentstructs.Rutger.19,"IS1000d.A.argumentstructs.Rutger.27, IS1000d.C.argumentstructs.Rutger.20"
IS1000d.A.argumentstructs.Rutger.27,A,1348.83,1349.93,Got the L_C_D_ screen.,IS1000d.A.argumentstructs.Rutger.26,NONE
IS1000d.C.argumentstructs.Rutger.20,C,1349.24,1352.4,Uh  Yeah automatic speech recognition.,IS1000d.A.argumentstructs.Rutger.26,IS1000d.A.argumentstructs.Rutger.28
IS1000d.A.argumentstructs.Rutger.28,A,1352.68,1354.752,Is that in this one though ? Is this  'cause this is the,IS1000d.C.argumentstructs.Rutger.20,"IS1000d.D.argumentstructs.Rutger.25, IS1000d.A.argumentstructs.Rutger.29"
IS1000d.D.argumentstructs.Rutger.25,D,1355.6,1356.32,"No, we ha",IS1000d.A.argumentstructs.Rutger.28,NONE
IS1000d.A.argumentstructs.Rutger.29,A,1355.61,1360.09,"Th th there were different options we discussed then, we discussed the one that was in budget and the one that was out of budget.",IS1000d.A.argumentstructs.Rutger.28,IS1000d.B.argumentstructs.Rutger.13
IS1000d.B.argumentstructs.Rutger.13,B,1361.34,1367.31,We just diske discuss it as you designed it and then we will will try to get it in the budget.,IS1000d.A.argumentstructs.Rutger.29,"IS1000d.A.argumentstructs.Rutger.30, IS1000d.A.argumentstructs.Rutger.32"
IS1000d.A.argumentstructs.Rutger.30,A,1364.12,1368.69,Okay. So the cost for these were  what was the cost for the first one ?,IS1000d.B.argumentstructs.Rutger.13,IS1000d.A.argumentstructs.Rutger.31
IS1000d.C.argumentstructs.Rutger.21,C,1364.63,1369.86,Yeah. So   Eight.,IS1000d.A.argumentstructs.Rutger.31,NONE
IS1000d.A.argumentstructs.Rutger.31,A,1368.69,1370.14,Eight Euros ?,IS1000d.A.argumentstructs.Rutger.30,"IS1000d.C.argumentstructs.Rutger.21, IS1000d.B.argumentstructs.Rutger.14, IS1000d.C.argumentstructs.Rutger.22, IS1000d.D.argumentstructs.Rutger.26"
IS1000d.B.argumentstructs.Rutger.14,B,1369.2,1369.41,Eight.,IS1000d.A.argumentstructs.Rutger.31,NONE
IS1000d.C.argumentstructs.Rutger.22,C,1371.24,1374.19,Well actually we have yeah to check again yeah.,IS1000d.A.argumentstructs.Rutger.31,NONE
IS1000d.D.argumentstructs.Rutger.26,D,1374.38,1375.36,"Yeah, eight Euros yeah.",IS1000d.A.argumentstructs.Rutger.31,NONE
IS1000d.A.argumentstructs.Rutger.32,A,1375.24,1377.29,And this one was sixteen Euros.,IS1000d.B.argumentstructs.Rutger.13,"IS1000d.B.argumentstructs.Rutger.15, IS1000d.C.argumentstructs.Rutger.23, IS1000d.D.argumentstructs.Rutger.27"
IS1000d.B.argumentstructs.Rutger.15,B,1375.99,1376.48,Yes.,IS1000d.A.argumentstructs.Rutger.32,NONE
IS1000d.C.argumentstructs.Rutger.23,C,1376.24,1376.72,Sixteen.,IS1000d.A.argumentstructs.Rutger.32,NONE
IS1000d.D.argumentstructs.Rutger.27,D,1376.91,1377.9,Sixteen Euros.,IS1000d.A.argumentstructs.Rutger.32,NONE
IS1000d.A.argumentstructs.Rutger.34,A,1382.44,1389.65,Okay. So. Innovation for this one is two ? One ?,IS1000d.C.argumentstructs.Rutger.19,"IS1000d.D.argumentstructs.Rutger.28, IS1000d.A.argumentstructs.Rutger.35"
IS1000d.D.argumentstructs.Rutger.28,D,1389.96,1391.95,"It's a two, I would say two.",IS1000d.A.argumentstructs.Rutger.34,NONE
IS1000d.A.argumentstructs.Rutger.35,A,1391.75,1391.92,Two ?,IS1000d.A.argumentstructs.Rutger.34,"IS1000d.C.argumentstructs.Rutger.25, IS1000d.B.argumentstructs.Rutger.16, IS1000d.B.argumentstructs.Rutger.17, IS1000d.A.argumentstructs.Rutger.37"
IS1000d.C.argumentstructs.Rutger.25,C,1391.78,1394.96,W W un to be one what would do we nee actually,IS1000d.A.argumentstructs.Rutger.35,IS1000d.C.argumentstructs.Rutger.26
IS1000d.B.argumentstructs.Rutger.16,B,1391.91,1392.24,Two.,IS1000d.A.argumentstructs.Rutger.35,NONE
IS1000d.C.argumentstructs.Rutger.26,C,1394.96,1401.9,"yeah, I don't see  okay, one would would be without buttons,.",IS1000d.C.argumentstructs.Rutger.25,NONE
IS1000d.C.argumentstructs.55,C,1394.96,1394.96,",",NONE,NONE
IS1000d.B.argumentstructs.Rutger.17,B,1396.62,1397.73,Why it is one.,IS1000d.A.argumentstructs.Rutger.35,"IS1000d.A.argumentstructs.Rutger.36, IS1000d.C.argumentstructs.Rutger.27"
IS1000d.B.argumentstructs.44,B,1401.97,1402.21,w w,NONE,NONE
IS1000d.A.argumentstructs.Rutger.36,A,1402.19,1407.15,"Mm. Well the speech recognition is a very good innovation I believe it, so",IS1000d.B.argumentstructs.Rutger.17,"IS1000d.D.argumentstructs.Rutger.29, IS1000d.B.argumentstructs.Rutger.18"
IS1000d.D.argumentstructs.Rutger.29,D,1402.63,1402.96,Yeah.,IS1000d.A.argumentstructs.Rutger.36,NONE
IS1000d.B.argumentstructs.Rutger.18,B,1403.22,1403.48,Yes,IS1000d.A.argumentstructs.Rutger.36,NONE
IS1000d.C.argumentstructs.Rutger.27,C,1403.36,1407.33,Bu Yeah. So maybe we can put one.,IS1000d.B.argumentstructs.Rutger.17,"IS1000d.B.argumentstructs.Rutger.19, IS1000d.D.argumentstructs.Rutger.30, IS1000d.B.argumentstructs.Rutger.20"
IS1000d.B.argumentstructs.45,B,1403.48,1403.48,.,NONE,NONE
IS1000d.B.argumentstructs.Rutger.19,B,1407.09,1409.03,This this is it w with the speech recognition ?,IS1000d.C.argumentstructs.Rutger.27,IS1000d.C.argumentstructs.Rutger.28
IS1000d.C.argumentstructs.Rutger.28,C,1409.44,1410.85,"It's using speech recognition, yeah.",IS1000d.B.argumentstructs.Rutger.19,NONE
IS1000d.D.argumentstructs.Rutger.30,D,1410.42,1411.03,Okay yeah.,IS1000d.C.argumentstructs.Rutger.27,NONE
IS1000d.B.argumentstructs.Rutger.20,B,1410.84,1416.36,"Well. Gi given that  that it works,  then it's I think one.",IS1000d.C.argumentstructs.Rutger.27,NONE
IS1000d.A.argumentstructs.Rutger.37,A,1412.76,1414.01,Give it a one ?,IS1000d.A.argumentstructs.Rutger.35,"IS1000d.A.argumentstructs.Rutger.38, IS1000d.C.argumentstructs.Rutger.29"
IS1000d.C.argumentstructs.Rutger.29,C,1412.89,1413.91,"Yeah, one, yeah.",IS1000d.A.argumentstructs.Rutger.37,NONE
IS1000d.A.argumentstructs.Rutger.38,A,1414.01,1414.47,Yep.,IS1000d.A.argumentstructs.Rutger.37,NONE
