ae_id,speaker,start_time,end_time,sentence,source,targets
ES2016d.C.argumentstructs.Rutger.12,C,636.94,640.14,"Yeah. Maybe in the middle again, three or four or something ?",ES2016d.D.argumentstructs.Rutger.8,"ES2016d.D.argumentstructs.Rutger.10, ES2016d.C.argumentstructs.Rutger.13"
ES2016d.B.argumentstructs.29,B,640.54,648.93,S Mm.,NONE,NONE
ES2016d.D.argumentstructs.Rutger.10,D,640.79,641.03,Okay.,ES2016d.C.argumentstructs.Rutger.12,NONE
ES2016d.A.argumentstructs.33,A,640.91,641.34,Uh,NONE,NONE
ES2016d.C.argumentstructs.Rutger.13,C,641.75,648.21,"I mean you know  loo losing things is one of those things that people can lose, I mean a million ways. You can pick it up and walk away with it and then you've lost it.",ES2016d.C.argumentstructs.Rutger.12,"ES2016d.A.argumentstructs.Rutger.13, ES2016d.D.argumentstructs.Rutger.11"
ES2016d.A.argumentstructs.Rutger.13,A,645.16,645.47,Yeah.,ES2016d.C.argumentstructs.Rutger.13,NONE
ES2016d.D.argumentstructs.Rutger.11,D,648.34,648.79,That's true.,ES2016d.C.argumentstructs.Rutger.13,NONE
ES2016d.A.argumentstructs.Rutger.14,A,649.76,654.77,"But if we do go with the, with the speech recognition, then it, then our scale goes up quite a bit I think.",ES2016d.D.argumentstructs.Rutger.8,"ES2016d.B.argumentstructs.Rutger.10, ES2016d.C.argumentstructs.Rutger.14"
ES2016d.D.argumentstructs.26,D,650.12,650.36,Mm.,NONE,NONE
ES2016d.B.argumentstructs.Rutger.10,B,654.29,656.512,Oh yeah. You probably,ES2016d.A.argumentstructs.Rutger.14,NONE
ES2016d.C.argumentstructs.Rutger.14,C,654.9,655.58,Yeah.,ES2016d.A.argumentstructs.Rutger.14,NONE
ES2016d.A.argumentstructs.Rutger.15,A,655.51,662.97,Probably two. You know. If we eliminate the fact that you know it's impossible to guarantee that it's not gonna be lost then,ES2016d.D.argumentstructs.Rutger.8,"ES2016d.C.argumentstructs.Rutger.15, ES2016d.A.argumentstructs.Rutger.16"
ES2016d.C.argumentstructs.Rutger.15,C,662.37,662.79,Yeah.,ES2016d.A.argumentstructs.Rutger.15,NONE
ES2016d.A.argumentstructs.Rutger.16,A,664.4,665.07,I'd say two.,ES2016d.A.argumentstructs.Rutger.15,ES2016d.A.argumentstructs.Rutger.17
ES2016d.A.argumentstructs.34,A,668.91,672.52,"With the speech recognition, which of course may",NONE,NONE
ES2016d.A.argumentstructs.Rutger.17,A,673.53,675.4,be changed depending on budget.,ES2016d.A.argumentstructs.Rutger.16,ES2016d.C.argumentstructs.Rutger.16
ES2016d.C.argumentstructs.Rutger.16,C,675.71,676.18,Yeah.,ES2016d.A.argumentstructs.Rutger.17,NONE
ES2016d.B.argumentstructs.30,B,676.74,686.9,Y you could add an extra feature actually. Which makes this thing raise hell when you remove it too far from the television.,NONE,NONE
ES2016d.C.argumentstructs.Rutger.17,C,687.45,687.69,Yeah.,ES2016d.B.argumentstructs.Rutger.11,NONE
ES2016d.B.argumentstructs.Rutger.11,B,689.87,693.67,We could add that but that's nothing we have thought of so far,ES2016d.D.argumentstructs.Rutger.8,"ES2016d.C.argumentstructs.Rutger.17, ES2016d.A.argumentstructs.Rutger.18, ES2016d.D.argumentstructs.Rutger.12, ES2016d.B.argumentstructs.Rutger.13, ES2016d.D.argumentstructs.Rutger.13"
ES2016d.A.argumentstructs.Rutger.18,A,693.08,697.136,"Which, which may be cheaper than speech recognition if it were just a",ES2016d.B.argumentstructs.Rutger.11,"ES2016d.B.argumentstructs.Rutger.12, ES2016d.C.argumentstructs.Rutger.18"
ES2016d.B.argumentstructs.31,B,693.67,693.67,.,NONE,NONE
ES2016d.B.argumentstructs.Rutger.12,B,696.02,696.86,Yes.,ES2016d.A.argumentstructs.Rutger.18,NONE
ES2016d.C.argumentstructs.Rutger.18,C,697.11,701.8,"Yeah true. But I mean d just those whistling, clapping key rings you have. They're cheap. So it can't be that",ES2016d.A.argumentstructs.Rutger.18,NONE
ES2016d.D.argumentstructs.Rutger.12,D,697.73,700.02,Annoying alarm or something ? Yeah.,ES2016d.B.argumentstructs.Rutger.11,NONE
ES2016d.B.argumentstructs.32,B,699.56,700.91,It's it's,NONE,NONE
ES2016d.B.argumentstructs.Rutger.13,B,702.49,712.88,"Um the  it's based on this anti anti-theft technology for suitcases and stuff, where you have one piece that's attached to your luggage, another piece that starts beeping. That can't cost much.",ES2016d.B.argumentstructs.Rutger.11,"ES2016d.A.argumentstructs.Rutger.19, ES2016d.B.argumentstructs.Rutger.14, ES2016d.A.argumentstructs.Rutger.20"
ES2016d.C.argumentstructs.32,C,703.91,706.18,expensive. Yeah.,NONE,NONE
ES2016d.A.argumentstructs.Rutger.19,A,705.36,707.303,Some sort of proximity,ES2016d.B.argumentstructs.Rutger.13,ES2016d.C.argumentstructs.Rutger.19
ES2016d.C.argumentstructs.Rutger.19,C,713.01,713.24,Yeah.,ES2016d.A.argumentstructs.Rutger.19,NONE
ES2016d.B.argumentstructs.Rutger.14,B,714.01,724.176,"So that can also easily be integrated because these things are small enough to to hide, so you have one piece, you have to glue somewhere behind your  stick it behind your T_V_ and the other",ES2016d.B.argumentstructs.Rutger.13,ES2016d.C.argumentstructs.Rutger.20
ES2016d.C.argumentstructs.Rutger.20,C,720.658,723.4,stick it on the T_V_.,ES2016d.B.argumentstructs.Rutger.14,NONE
ES2016d.A.argumentstructs.Rutger.20,A,724.704,729.952,Pray that you don't accidentally lose that piece.,ES2016d.B.argumentstructs.Rutger.13,"ES2016d.B.argumentstructs.Rutger.15, ES2016d.B.argumentstructs.Rutger.16"
ES2016d.B.argumentstructs.Rutger.15,B,727.57,730.41,Right. That'd be tough then.,ES2016d.A.argumentstructs.Rutger.20,NONE
ES2016d.B.argumentstructs.Rutger.16,B,730.41,737.82,"Well also your remote would uh alarm you if somebody stole you t your television, yeah. Ran off with it without taking the beautiful remote control",ES2016d.A.argumentstructs.Rutger.20,ES2016d.C.argumentstructs.Rutger.21
ES2016d.B.argumentstructs.33,B,737.82,737.82,.,NONE,NONE
ES2016d.C.argumentstructs.Rutger.21,C,738.07,740.187,Yeah.,ES2016d.B.argumentstructs.Rutger.16,NONE
ES2016d.D.argumentstructs.27,D,740.71,743.22,So. Are we adding one of these,NONE,NONE
ES2016d.D.argumentstructs.Rutger.13,D,744.42,746.78,two features ?  gonna say  okay.,ES2016d.B.argumentstructs.Rutger.11,"ES2016d.B.argumentstructs.Rutger.18, ES2016d.D.argumentstructs.Rutger.14"
ES2016d.B.argumentstructs.Rutger.18,B,745.13,749.615,Let's add one of those features and say yes.,ES2016d.D.argumentstructs.Rutger.13,ES2016d.A.argumentstructs.Rutger.21
ES2016d.A.argumentstructs.Rutger.21,A,747.4,747.72,Okay,ES2016d.B.argumentstructs.Rutger.18,NONE
ES2016d.A.argumentstructs.35,A,747.72,747.72,.,NONE,NONE
ES2016d.D.argumentstructs.Rutger.14,D,747.99,751.33,"So we're  back to a one ? Or a two ? Two, 'kay",ES2016d.D.argumentstructs.Rutger.13,ES2016d.C.argumentstructs.Rutger.22
ES2016d.C.argumentstructs.Rutger.22,C,750.34,750.69,Two.,ES2016d.D.argumentstructs.Rutger.14,"ES2016d.B.argumentstructs.Rutger.19, ES2016d.A.argumentstructs.Rutger.22"
ES2016d.B.argumentstructs.Rutger.19,B,750.73,751.33,Two.,ES2016d.C.argumentstructs.Rutger.22,NONE
ES2016d.A.argumentstructs.Rutger.22,A,751.05,751.21,Two.,ES2016d.C.argumentstructs.Rutger.22,NONE
ES2016d.D.argumentstructs.28,D,751.33,751.33,.,NONE,NONE
