ae_id,speaker,start_time,end_time,sentence,source,targets
TS3007b.C.argumentstructs.25,C,1544.97,1545.23,Yeah.,NONE,NONE
TS3007b.D.argumentstructs.26,D,1550.16,1550.63,Ah okay.,NONE,NONE
TS3007b.C.argumentstructs.Daan.8,C,1555.68,1574.73,"Wouldn't it be better to make just one big touch screen, uh one one small uh touch screen uh applet and uh I'll just make um  uh let's say fifteen buttons on it, and uh we have three of those, uh actually just uh menus with sub-menus, with  or sub-items, sub-functions.",TS3007b.B.argumentstructs.Daan.8,TS3007b.D.argumentstructs.Daan.11
TS3007b.D.argumentstructs.Daan.11,D,1558.68,1559.76,"Yeah, I think so.",TS3007b.C.argumentstructs.Daan.8,TS3007b.B.argumentstructs.Daan.10
TS3007b.B.argumentstructs.Daan.10,B,1574.05,1576.7,Well um then I'd like to make a proposal.,TS3007b.D.argumentstructs.Daan.11,TS3007b.B.argumentstructs.Daan.11
TS3007b.B.argumentstructs.Daan.11,B,1581.14,1592.41,"If you make one big touch screen, use the same concept as here, keep the buttons always available and use the lower part of the touch screen for the rest.",TS3007b.B.argumentstructs.Daan.10,"TS3007b.C.argumentstructs.Daan.9, TS3007b.C.argumentstructs.Daan.10, TS3007b.A.argumentstructs.Daan.1"
TS3007b.C.argumentstructs.26,C,1583.09,1586.88,Yes. Yeah.,NONE,NONE
TS3007b.D.argumentstructs.27,D,1587.9,1592.99,Yeah. Yeah.,NONE,NONE
TS3007b.C.argumentstructs.Daan.9,C,1592.52,1607.38,"Yeah, yeah, like like the iPod idea that that we just saw. You just have a f a few selected buttons and uh a few menus, and with this idea you could actually make uh several  you can also improve uh later on.",TS3007b.B.argumentstructs.Daan.11,NONE
TS3007b.B.argumentstructs.24,B,1607.93,1613.28,Yes. Okay.,NONE,NONE
TS3007b.C.argumentstructs.Daan.10,C,1610.46,1612.65,Uh uh I think that will be great.,TS3007b.B.argumentstructs.Daan.11,NONE
TS3007b.A.argumentstructs.Daan.1,A,1613.32,1617.49,So you think it's will be better to have a t kinda total touch screen.,TS3007b.B.argumentstructs.Daan.11,"TS3007b.D.argumentstructs.Daan.12, TS3007b.C.argumentstructs.Daan.11, TS3007b.B.argumentstructs.Daan.12"
TS3007b.D.argumentstructs.Daan.12,D,1617.47,1618.3,"Yeah, I think so.",TS3007b.A.argumentstructs.Daan.1,NONE
TS3007b.C.argumentstructs.Daan.11,C,1618.26,1620.114,"Yeah, I wou I would actually go for the",TS3007b.A.argumentstructs.Daan.1,NONE
TS3007b.A.argumentstructs.6,A,1619.72,1631.86,Jirun ? Yeah.,NONE,NONE
TS3007b.B.argumentstructs.Daan.12,B,1620.08,1631.13,"Okay, I agree, but I think it's very important that they always um make the same buttons accessible, so use just for special options a part of the touch screen.",TS3007b.A.argumentstructs.Daan.1,TS3007b.D.argumentstructs.Daan.13
TS3007b.D.argumentstructs.Daan.13,D,1631.21,1631.94,"Yeah, of course.",TS3007b.B.argumentstructs.Daan.12,NONE
TS3007b.C.argumentstructs.27,C,1632.2,1632.51,Yeah.,NONE,NONE
